,Tweet Posted Time (UTC),Tweet Content,Tweet Location
728040,24/05/2020,Jails are like 'Petri Dishes' for Coronavirus. #CoronaRiskInJail,Dadra and Nagar Haveli
728041,24/05/2020,Lockdown reduced intensity of Covid-19 spread by more than 60%  shows study via NaMo App ,Dadra and Nagar Haveli
728042,24/05/2020,Its true that by @TajinderBagga ji work of serving needy people during Covid 19 situation i also have started helping. And this @INCIndia inspite of helping trying to stop paaji's work by all this stuff. Ye SARDAR DARNE WALO ME SE NAI HE. Paaji #ISupportTajinderBagga â at Vapi  Gujarat,Dadra and Nagar Haveli
728043,24/05/2020,Kargil War - Coffin Scam Covid War - Ventilator Scam One after death &amp; other one before death #PMCareFraud comes between life &amp; death Show must go on (BJP Attitude ) #BJPWithMigrants #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
728044,24/05/2020,sir as the covid 19 team had sealed the madhvan appartment...and today is day 5...none of the sample is taken ...as one thr brother stays in tht app.who was in regular contact with positive case patient...as thr father and mother are also positive @collectorvalsad @CKharsan,Dadra and Nagar Haveli
728045,24/05/2020,This season  dodge COVID. Lets be MANGO POSITIVE ! #COVID19 #Organic #mangoes https://www.facebook.com/529691647219142/posts/1391974907657474/?d=n,Dadra and Nagar Haveli
728046,24/05/2020,First signs if a COVID-19 vaccine works possible in autumn - GAVI ,Dadra and Nagar Haveli
728047,24/05/2020,As Good As Dungeon: Gujarat Court On Hospital After High COVID-19 Deaths ,Dadra and Nagar Haveli
728048,24/05/2020,As Modi said  pandemic ko bhi opportunity me convert kar lete he! First time ever told t truth! Sadistic exploitation of ppl is their forte! PMcares mystery Ventilator scam Mask Scam Covid testing kit mfg scam Janta jaye bhad me! Focus on corruption! ,Dadra and Nagar Haveli
728049,24/05/2020,Children with COVID-19 may have lower infectivity than adults  UK scientists say ,Dadra and Nagar Haveli
728050,24/05/2020,Special Report: In Oklahoma pork-packing town  COVID stirs fear  faith and sorrow ,Dadra and Nagar Haveli
728051,24/05/2020,Maruti Suzuki employee at Manesar plant tests positive for COVID-19 ,Dadra and Nagar Haveli
728052,24/05/2020,The cramped prison facilities are serving as breeding grounds for COVID-19. #CoronaRiskInJail,Dadra and Nagar Haveli
728053,24/05/2020,Lockdown reduced intensity of Covid-19 spread by more than 60%  shows study via NaMo App ,Dadra and Nagar Haveli
728054,24/05/2020,Isn't it dangerous for other states...? There would be great shortage of workers and labours throughout states of India #lockdown #MigrantLabourers #Gujarat,Dadra and Nagar Haveli
728055,24/05/2020,No country in the world has ever imposed a two-months long lockdown with only 4-hours of night time notice. But  Modi is not an ordinary human being. #BJPWithMigrants #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
728056,24/05/2020,Now a days many grocery stores and general stores are selling almost expired products during lockdown,Dadra and Nagar Haveli
728057,24/05/2020,@AajTakTweets @ZeeNews @AbpIndiaNews @shipmin_india Why don't Media cover news for importers facing loot on them by Shipping lines and CFS all over INDIA and demand them extend the free time as per lockdown else medium sector will collapse?,Dadra and Nagar Haveli
728058,24/05/2020,First ask the leader you gave orders for lockdown without planning He did lot of tahli deepali and namaste trump drama #BJPVentilatorScam #BJPVentilatorScamInGujarat #BJPWithMigrants #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
728059,24/05/2020,Please help me. In lockdown we apply for pass but pass is rejected because of lockdown. Why? #BJPWithMigrants #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
728060,24/05/2020,If he planned lockdown properly and provided food &amp; shelter then they would have not gone back to their hometowns,Dadra and Nagar Haveli
728061,24/05/2020,Respected sir  my father stuck at prayagraj from first lockdown but now we want to get him back at home .. for this we don't know actually what to do. We are working in essential service is there any other option available for him to be quarantine at home in single room. ,Dadra and Nagar Haveli
728062,24/05/2020,Lockdown reduced intensity of Covid-19 spread by more than 60%  shows study via NaMo App ,Dadra and Nagar Haveli
728063,24/05/2020,Its true that by @TajinderBagga ji work of serving needy people during Covid 19 situation i also have started helping. And this @INCIndia inspite of helping trying to stop paaji's work by all this stuff. Ye SARDAR DARNE WALO ME SE NAI HE. Paaji #ISupportTajinderBagga â at Vapi  Gujarat,Dadra and Nagar Haveli
728064,24/05/2020,sir as the covid 19 team had sealed the madhvan appartment...and today is day 5...none of the sample is taken ...as one thr brother stays in tht app.who was in regular contact with positive case patient...as thr father and mother are also positive @collectorvalsad @CKharsan,Dadra and Nagar Haveli
728065,24/05/2020,This season  dodge COVID. Lets be MANGO POSITIVE ! #COVID19 #Organic #mangoes https://www.facebook.com/529691647219142/posts/1391974907657474/?d=n,Dadra and Nagar Haveli
728066,24/05/2020,Will there be ever sports as usual  post #COVID19 ? Know the future of sports in India and much more directly from Shri. @KirenRijiju ji Minister @IndiaSports on @BJYM Dialogue! Save the date: 25th May  7 pm. #AskBJYM your questions,Dadra and Nagar Haveli
728067,24/05/2020,Valsad: Today 2 #COVID19 positive case has been registered in the district. 1 patients have been discharged after recovery. #2405 #COVID19 #vapi #valsaddistrict https://www.instagram.com/p/CAktMenACjj/?igshid=gtc9vz3ci2rf,Dadra and Nagar Haveli
728068,24/05/2020,Vapi: A 59-year-old man living in Vapi Chala Sataghar Society tested positive with #COVID19. The result of 1 report is yet to come. This is said to be the father of the previous Corona Positive 2 vegetableâ¦ https://www.instagram.com/p/CAksGD4Ajsj/?igshid=g6oyybq2qka7,Dadra and Nagar Haveli
728069,24/05/2020,First signs if a COVID-19 vaccine works possible in autumn - GAVI ,Dadra and Nagar Haveli
728070,24/05/2020,As Good As Dungeon: Gujarat Court On Hospital After High COVID-19 Deaths ,Dadra and Nagar Haveli
728071,24/05/2020,Children with COVID-19 may have lower infectivity than adults  UK scientists say ,Dadra and Nagar Haveli
728072,24/05/2020,Maruti Suzuki employee at Manesar plant tests positive for COVID-19 ,Dadra and Nagar Haveli
728073,24/05/2020,The cramped prison facilities are serving as breeding grounds for COVID-19. #CoronaRiskInJail,Dadra and Nagar Haveli
730212,25/05/2020,Modi the fanatic is using the coronavirus crisis to destroy India's heritage | Anish Kapoor #BJPFailsIndia #ModiGovtFailedLockdown #ArrestAlkaLamba,Dadra and Nagar Haveli
730213,25/05/2020,*Corona virus cases in India 139k since lockdown. *Highest ever spike of 6977 cases &amp; 154 deaths in India in the last 24 hours *Total number of active cases in India stands at 77 103 *338 deaths have occurred from March 19 till May 2nd due to lockdown #ArrestAlkaLamba,Dadra and Nagar Haveli
730214,25/05/2020,Record breaking number of new Coronavirus positive cases everyday. Heart breaking stories of migrants everyday. BJP has failed miserably on all fronts. Time to get rid of them &amp; save India. #BJPFailsIndia #ModiGovtFailedLockdown #RajivGandhiIsMurderer,Dadra and Nagar Haveli
730215,25/05/2020,Namaste Trump event in Ahmedabad in spite of Coronavirus warning by WHO Allowing international travellers without screening &amp; lying about it Inflated price for testing kits Making people do stupid sh!t like clapping hands &amp; banging plates. #RajivGandhiIsMurderer #BJPFailsIndia,Dadra and Nagar Haveli
730216,25/05/2020,Jobs lost in all sectors. No basic food security for BPL families. No hope of Coronavirus situation getting any better as we see record number of new cases daily. No plan or assurance to farmers for next agriculture season. #RajivGandhiIsMurderer #BJPFailsIndia,Dadra and Nagar Haveli
730217,25/05/2020,*Corona virus cases in India 139k since lockdown. *Highest ever spike of 6977 cases &amp; 154 deaths in India in the last 24 hours *Total number of active cases in India stands at 77 103 *338 deaths have occurred from March 19 till May 2nd due to lockdown #RajivGandhiIsMurderer,Dadra and Nagar Haveli
730218,25/05/2020,COVID-19 cases in India reach 1.38 lakh  nearly 7 000 new cases in last 24 hours The number of deaths in India due to coronavirus infection has crossed 4 000 #RajivGandhiIsMurderer #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
730219,25/05/2020,@collectorvalsad Honarable Sir would request you to pls tweet in English or Hindi. As ppl like me can't read Gujarati properly and it becomes a task to read updates on COVID-19.,Dadra and Nagar Haveli
730220,25/05/2020,Our CMD  Founder& Global Promoter @DrAjayDesai2 received an appreciation from #IAWA for his Outstanding Contribution and support to Humanity in this challenging situation of #Covid-19 Pandemic. #qcplworpd #ftiea #eiu,Dadra and Nagar Haveli
730221,25/05/2020,#COVID19India #Corona India registered 6 977 COVID-19 cases in the last 24 hours on Monday  which is the biggest jump in a day so far. According to the Ministry of Health  the total number of cases in the country now stands at 1 38 845  including 77 103 active cases  57 720.,Dadra and Nagar Haveli
730222,25/05/2020,Bournemouth player tests positive for COVID-19 ,Dadra and Nagar Haveli
730223,25/05/2020,The COVID-19 pandemic isn't solely responsible for destroying your jobs. The government's mismanagement of the economy before and during the crisis  and its utter disregard for expert advice landed us here #RajivGandhiIsMurderer #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
730224,25/05/2020,COVID-19 cases in India reach 1.38 lakh  nearly 7 000 new cases in last 24 hours The number of deaths in India due to coronavirus infection has crossed 4 000 #RajivGandhiIsMurderer #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
730225,25/05/2020,@SonuSood   Sir kindly help my mother and brother  they are stuck at Virar- East due to lockdown. My mother suffreng from critical illness. Pls help us sir.. 7080105767,Dadra and Nagar Haveli
730226,25/05/2020,Lie: The government made everyone unemployed  workers have no work Fact: 3 lakh industries are functioning in the state  25 lakh are employed During the lockdown  40 000 industries  construction projects were allowed to operate  #StopTargetingGujarat â at Vapi  Gujarat,Dadra and Nagar Haveli
730227,25/05/2020,@shipmin_india @cbic_india why is ministry of shipping silent on extending order as lockdown is extended by PM Modi. ,Dadra and Nagar Haveli
730228,25/05/2020,*Corona virus cases in India 139k since lockdown. *Highest ever spike of 6977 cases &amp; 154 deaths in India in the last 24 hours *Total number of active cases in India stands at 77 103 *338 deaths have occurred from March 19 till May 2nd due to lockdown #ArrestAlkaLamba,Dadra and Nagar Haveli
730229,25/05/2020,*Corona virus cases in India 139k since lockdown. *Highest ever spike of 6977 cases &amp; 154 deaths in India in the last 24 hours *Total number of active cases in India stands at 77 103 *338 deaths have occurred from March 19 till May 2nd due to lockdown #RajivGandhiIsMurderer,Dadra and Nagar Haveli
730230,25/05/2020,@flyspicejet Is this the way you fulfill your company's terms &amp; conditions regarding your customer care it's been more than 2 months and your company's are just giving excuses for my refund amout which has to be done probably before this lockdown,Dadra and Nagar Haveli
730231,25/05/2020,@Flipkart Is this the way you fulfill your company's terms &amp; conditions regarding your customer care it's been more than 2 months and your company's are just giving excuses for my refund amout which has to be done probably before this lockdown,Dadra and Nagar Haveli
730232,25/05/2020,#COVID19 update. #2505 #vapi #valsaddistrict https://www.instagram.com/p/CAnhuM1gAAo/?igshid=1s4gheh9r23nt,Dadra and Nagar Haveli
730233,25/05/2020,@collectorvalsad Honarable Sir would request you to pls tweet in English or Hindi. As ppl like me can't read Gujarati properly and it becomes a task to read updates on COVID-19.,Dadra and Nagar Haveli
730234,25/05/2020,Our CMD  Founder& Global Promoter @DrAjayDesai2 received an appreciation from #IAWA for his Outstanding Contribution and support to Humanity in this challenging situation of #Covid-19 Pandemic. #qcplworpd #ftiea #eiu,Dadra and Nagar Haveli
730235,25/05/2020,#COVID19India #Corona India registered 6 977 COVID-19 cases in the last 24 hours on Monday  which is the biggest jump in a day so far. According to the Ministry of Health  the total number of cases in the country now stands at 1 38 845  including 77 103 active cases  57 720.,Dadra and Nagar Haveli
730236,25/05/2020,Bournemouth player tests positive for COVID-19 ,Dadra and Nagar Haveli
730237,25/05/2020,ARNAB GOSWAMI GOT THE BALLS TO SHOW THIS ON @republic Everyone in India  including lapdogs  know #BJPFailsIndia Covid19 Crisis Economic Crisis Migrant Crisis Foreign Policy Crisis #ModiGovtFailedLockdown #RajivGandhiIsMurderer,Dadra and Nagar Haveli
730238,25/05/2020,ððð£ ðµð®ð ð³ð®ð¶ð¹ð²ð± ðð»ð±ð¶ð®! India is now among 10 most effected countries by Covid19 But Govt continues to mislead people by PR We are also the worst performing economy in the world thanks to BJPs failed economic policies pre &amp; post Covid19 #RajivGandhiIsMurderer,Dadra and Nagar Haveli
