,Tweet Posted Time (UTC),Tweet Content,Tweet Location
752810,29/05/2020,plz make one more harry potter like series.. We need something like this during Lockdown..The Dark lord named Corona has attacked us..,Daman and Diu
752811,29/05/2020,#shrikrishna yhe kesi maya hai ! Lockdown mei 4-5 baar #earthquake. Kya kansh aur ravan k dailogues itne powerful hai??,Daman and Diu
752812,29/05/2020,Lockdown 5.0 should be implemented with greater fervour and stricter implementation. The Police are doing a great job. It is the public that lacks civic sense.,Daman and Diu
752813,29/05/2020,The number of cases is alarmingly increasing in Valsad in the past few days. This reflects the adverse implication of relaxing the Lockdown. Infected and high risk people are floating all around Valsad with great ease and making a mockery of the Lockdown norms.,Daman and Diu
752814,29/05/2020,Man Child carrying out new hobbies in the lockdown  Cute. ,Daman and Diu
752815,29/05/2020,@SonuSood I want to meet all of you once the lockdown is finished,Daman and Diu
752816,29/05/2020,My sleep cycle in lockdown is so messed up that I have a jet lag without being on a jet. #insomnia #lockdownindia #Lockdown4 #IndiaFightsCorona,Daman and Diu
752817,29/05/2020,Lockdown vadhse k nai @tv9gujarati,Daman and Diu
752818,29/05/2020,@collectorvalsad @Minhas1Rakesh @prafulkpatel @CollectorDaman Dear sirs  please allow movement across vapi Daman border for salaried person from June 1. We are at our home since 1st lockdown. Another extension could be very serious thread to our job. Pls ,Daman and Diu
752819,29/05/2020,WHO  37 countries launch alliance to share tools to battle COVID-19 ,Daman and Diu
752820,29/05/2020,@indembkwt Sir my sister husband working at Kuwait country suffering from Covid19 cell no 96550872543  96550872543 no one helping for admitting in hospital as per verbal talk Regards Ramanand Mourya Cell no 9924468039 ,Daman and Diu
752821,29/05/2020,@myogiadityanath Sir my sister husband working at Kuwait country suffering from Covid19 cell no 96550872543  96550872543 no one helping for admitting in hospital as per verbal talk Regards Ramanand Mourya ,Daman and Diu
752822,29/05/2020,@DrSJaishankar Sir my sister husband working at Kuwait country suffering from Covid19 cell no 96550872543  96550872543 no one helping for admitting in hospital as per verbal talk Regards Ramanand Mourya Cell no 9924468039 ,Daman and Diu
752823,29/05/2020,Sir our covid19 doctor team is working very hard heads off to all covid19 warrior,Daman and Diu
752824,29/05/2020,Health Ministry Refuses To Reveal Amount Spent On COVID-19 Equipment ,Daman and Diu
752825,29/05/2020,Sun Pharma to conduct clinical trial of pancreatitis drug in COVID-19 patients ,Daman and Diu
752826,29/05/2020,Valsad: 14th patient beats #COVID19 today in Valsad district. 13 case active. Stay Home Stay Safe. #2905 #vapi #valsaddistrict #https://www.instagram.com/p/CAxKK_mBkdQ/?igshid=1ftncyp0vxxcc,Daman and Diu
752827,29/05/2020,One more covid-19 positive pt discharged today. ,Daman and Diu
752828,29/05/2020,Sir my sister husband working at Kuwait country suffering from Covid19 cell no 96550872543  96550872543 no one helping for admitting in hospital as per verbal talk so help him Regards Ramanand Mourya Cell no 9924468039 @indembkwt @UNDPKuwait @kuna_en @kuwaitgovt,Daman and Diu
752829,29/05/2020,#à¤­à¥à¤°à¤·à¥à¤à¤¾à¤à¤¾à¤°BJP *Haryana Liquor Scam:* https://timesofindia.indiatimes.com/city/chandigarh/haryana-huge-quantity-of-imfl-goes-missing-from-sonepat-godown-cops-under-scanner/articleshow/75557310.cms *COVID-19 Gear Scam In Indore:* https://www.ndtv.com/india-news/coronavirus-india-madhya-pradesh-indore-probes-alleged-scam-involving-covid-19-gear-2-officers-removed-2227808 #à¤­à¥à¤°à¤·à¥à¤à¤¾à¤à¤¾à¤°à¥BJP,Daman and Diu
752830,29/05/2020,One of the famous scam during pandemic Covid-19 is Gujarat Mask Scam. #à¤­à¥à¤°à¤·à¥à¤à¤¾à¤à¤¾à¤°à¥BJP,Daman and Diu
752831,29/05/2020,While the country is battling Covid-19  BJP governements in centre and across the country are busy indulging in corruption and profiteering at the cost of people. #à¤­à¥à¤°à¤·à¥à¤à¤¾à¤à¤¾à¤°à¥BJP,Daman and Diu
752832,29/05/2020,@CMOMaharashtra sir we the students of final year are highly stressed regarding exams and the covid19 hope the decision which you will take tomorrow would be with students side please help us Please cancel exams #cancelfinalyearexam #FinalYearExamsGoBack,Daman and Diu
752833,29/05/2020,Sir my sister husband working at Kuwait country suffering from Covid19 cell no 96550872543  96550872543 no one helping for admitting in hospital as per verbal talk @narendramodi @DrSJaishankar @dmdeoria @myogiadityanath @UPcmo @upcmoffice @indianembassy @Kuwaithr @KuwaitHealth,Daman and Diu
752834,29/05/2020,7499 new #COVID19 cases reported in India in last 24hr &amp; our university has decided to conduct exams from 25th june Me : ,Daman and Diu
752835,29/05/2020,Please stop people come from outside district...If they really needs to enter in valsad District they have to produce Negative report of covid 19. Otherwise this district and all the people are going to positive as this people are. Please Sir. Apply this rule  Request Sir ,Daman and Diu
752836,29/05/2020,1 more COVID19 positive case 63 year female residing at Devprayag apartment 3rd floor Halar road Valsad.Admitted at TriStar hospital Surat #Valsad #Handwashing #mask4all @CKharsan @InfoValsadGoG @pkumarias @Ramanlalpatkarr,Daman and Diu
752837,29/05/2020,Plz pass your 1â¹ to needy one in covid 19 its big contributoin. I have new idea for income come contect me I will provide a plateform for income https://www.instagram.com/p/CAwgJ8kghLA/?igshid=cjru1og4eo2b,Daman and Diu
752838,29/05/2020,The newspaper report which Delhi court perused has mentioned following: 1) Inside #COVID19 Mortuary of Lok Nayak Hospital in Delhi  there are 108 bodies; all 80 storage racks are full n there are 28 bodies on floor  piled on top of each other @ArvindKejriwal @msisodia,Daman and Diu
758263,30/05/2020,#fakenews are more dangerous than the virus. Please confirm the information before you forward it. #corona #coronavirus #COVID19 #atmanirbharbharat #proactii #digitalmarketing #socialmediamarketing,Daman and Diu
758264,30/05/2020,More than 110 #coronavirus vaccines are being developed globally with at least 10 candidates already in human trials. Indian government said that it has identified at least 6 local vaccine candidates with 30 groups trying to develop a safe and effective COVID-19 vaccine ,Daman and Diu
758265,30/05/2020,Why is wearing a mask such a problem for humans? Don't we anyways wear one! #Covid_19,Daman and Diu
758266,30/05/2020,Voodonomics=Modinomics -India witnessed Highest Unemployment Rate in last 45yrs  reached in 2017-18 -GDP has become synonymous with Grossly Declining Performance -Banks Duped India Deceived -â¹ reaches Margdarshak Mandal -Covid Relief reduced to a Jumla #6YearsIndiaInTears,Daman and Diu
758267,30/05/2020,India's COVID recovery rate improves to 42%. #1YearOfModi2,Daman and Diu
758268,30/05/2020,India's death figures per 1 lakh population due to COVID are amongst the lowest in the world. Modi government has handled the biggest crisis before humanity remarkably well. #1YearofModi2,Daman and Diu
758269,30/05/2020,Be it Demonetisation  GST or COVID Lockdown  all decisions are taken by one man  as repository of all wisdom  almost always with disastrous consequences: Shri @kcvenugopalmp #6YearsIndiaInTears,Daman and Diu
758270,30/05/2020,More than 110 #coronavirus vaccines are being developed globally with at least 10 candidates already in human trials. Indian government said that it has identified at least 6 local vaccine candidates with 30 groups trying to develop a safe and effective COVID-19 vaccine ,Daman and Diu
758271,30/05/2020,And those who are not capable of covid are great as they allow u to celebrate id allow namaz in masjid dont catch markas returned,Daman and Diu
758272,30/05/2020,Lockdown ke baad Kerala and WB me countdown start.. good,Daman and Diu
758273,30/05/2020,MHA issues Lockdown 5 guidance Phased re-opening of all activities outside Containment Zones. Strict enforcement of lockdown in Containment Zones. Order effective till June 30th Phase I: Religious places andâ¦ https://www.instagram.com/p/CA0S_2DBIvQ/?igshid=14rcj2a1t39yv,Daman and Diu
758274,30/05/2020,My ass not being able to go to Gym in Lockdown 5.0 ,Daman and Diu
758275,30/05/2020,*Special Request :* Please enjoy Unlock 1.0 with responsibility. Even 1 Corona case can enter your area in Containment zone. All the Benifits of UNLOCK 1.0 will discontinue. And strict Lockdown rules will be imposed.,Daman and Diu
758276,30/05/2020,Give Extension of Season tickets lockdown period specially.. @AmitShah @PiyushGoyal @narendramodi @PMOIndia @RailMinIndia @IR_CRB,Daman and Diu
758277,30/05/2020,Lockdown 5 ...... ,Daman and Diu
758278,30/05/2020,No right decision... Red Zone cities have to impose Strick lockdown,Daman and Diu
758279,30/05/2020,Already have Mi Tv  Poco f1 and waiting for getting a laptop. I am happy now  due to Lockdown my asus laptop order got cancelled ,Daman and Diu
758280,30/05/2020,@anjanaomkashyap didn't counter any of Owasi senseless ANS. He said Lockdown was not needed n she was smiling. He was blaming @PiyushGoyal for Migrants not provided necessity. She didn't counter NON BJP State didn't Support. Yeh Rishta Kya Kehlata Hai,Daman and Diu
758281,30/05/2020,Redefining India's education â¢ PM e-VIDYA launched to benefit nearly 25 crore school going children during lockdown. â¢ One embarked TV channel per class from 1 to 12 (one class  one channel). â¢ Extensive use of radio  community radio and CBSE podcast. #1YearofModi2,Daman and Diu
758282,30/05/2020,@collectorvalsad hello sir i stay in vapi from last 13 years from last 8month i was working in Navi Mumbai due to this lockdown situation i came to vapi in march but my all staff are their in Navi Mumbai from last 2months i am paying rent. I need to take ,Daman and Diu
758283,30/05/2020,Be it Demonetisation  GST or COVID Lockdown  all decisions are taken by one man  as repository of all wisdom  almost always with disastrous consequences: Shri @kcvenugopalmp #6YearsIndiaInTears,Daman and Diu
758284,30/05/2020,#6YearsIndiaInTears GDP lowest in 11 yrs Petroleum prices highest RBI reserves looted Democratic institutions like EC  RBI CAG  SC weakened. Indian Passport loses rank Indian Rupee at it's Lowest Unplanned Lockdown  manyfold human misery Dumb Demonetisation Flawed GST,Daman and Diu
758285,30/05/2020,@CollectorDnh Dear Sir  A small suggestion with a big Appoloud to your work during Lockdown 4.0. As we are coming to the end of the same  please implement the odd and even to open the individual markets and malls from 1st June on wards maintaining Social ,Daman and Diu
758286,30/05/2020,Nobody is ready to install @LivpureSmart in hitech city #Bangalore after lockdown release and customer service no response #worstcustomerservice Installation people dont pick up calls even after trying 50+times 7days #helpless #CustomerService #cheated #Livpuresmart #livepure,Daman and Diu
758287,30/05/2020,Frequently power fluctuations & Power fuse off issues at Mandoni n Sindoni patelad Dadra Nagar haveli during Lockdown Time.Kindly request for 24Ã7 power supply.Thanks @DNHPDCL @CollectorSilva1 @MinOfPower @mnreindia @SandeepSingh_me @CollectorDnh @RajKSinghIndia @OfficeOfRKSingh,Daman and Diu
758288,30/05/2020,Singles.....flirting during the lockdown.... ,Daman and Diu
758289,30/05/2020,SC to change Indiaâs official name #pandemic2020 #COVID19 #plague #CycloneAmphan #CoronavirusOutbreak #economydrop,Daman and Diu
758290,30/05/2020,Why is wearing a mask such a problem for humans? Don't we anyways wear one! #Covid_19,Daman and Diu
758291,30/05/2020,We have successfully completed and handed over the PMCC Panel at Reliance industries Ltd for their New N95 Mask line. Even in time of Pandemic our team have successfully completed the project in committed time frame. #teammba #covid19 #ltpanel #mccpanel #electricalpanel #reliance,Daman and Diu
758292,30/05/2020,EN/ISI/SITRA Certified N95 Masks now Available at an Unbelievably Cheapest Price. Bulk Buying will get you the best price. Hurry up!!!! Contact us: +91 9714503506  +919687100211 for ordering. #facemask #COVID19India #coronavirusinindia #COVID19 #IndiaFightsCorona #MakeInIndia,Daman and Diu
758293,30/05/2020,#fakenews are more dangerous than the virus. Please confirm the information before you forward it. #corona #coronavirus #COVID19 #atmanirbharbharat #proactii #digitalmarketing #socialmediamarketing,Daman and Diu
758294,30/05/2020,Respected vapi Team in the covid19 time epfo declared the DOB changes Rules but why not follow the rules by vapi office why again rejected my basic details changes reqeust im submit a school marksheet as a proof of birth why again same old type submit under joint decralation,Daman and Diu
