,Tweet Posted Time (UTC),Tweet Content,Tweet Location
746709,28/05/2020,@reliancejio Sir from the past 67 days the network and internet connectivity is really really poor. Sometime it works in the midnight or early-morning or by going some distance in search for getting the network. That's really a serious issue from your net,Jharkhand
746710,28/05/2020,@SonuSood my pranam to you sir you are doing great work. Aap film me actor ho aur real life me bhi aap bahot great work Kar rahe ho logo ko lockdown me uske aashiyano Tak pahuncha Kar.,Jharkhand
746711,28/05/2020,If the lockdown is fail then what's your pathroot of lockdown .... Is like another counrty ..... The public of india will understand who is working for country or who is working for it self...... ,Jharkhand
746712,28/05/2020,When the #covid-19 infected people were not in our State #jharkhand govt has kept the lockdown. But now the infection spreading out day by days and the govt is not curious about this..,Jharkhand
746713,28/05/2020,When the #covid-19 infected people were not in our State #jharkhand govt has kept the lockdown. But now the infection spreading out day by days and the govt is not curious about this..,Jharkhand
746714,28/05/2020,@reliancejio Sir from the past 67 days the network and internet connectivity is really really poor. Sometime it works in the midnight or early-morning or by going some distance in search for getting the network. That's really a serious issue from your net,Jharkhand
752110,29/05/2020,@DC_Ramgarh Respected sir please provide us the counting details of covid 19 patients with their locality like others districts are providing. So that we people of Ramgarh should be aware of the location of the newly found corona patients.,Jharkhand
752111,29/05/2020,China feels everything belongs to China except Covid-19  which actually belongs to China. #ChinaVirus,Jharkhand
752112,29/05/2020,Lockdown is going on #staysafe #stayhome #lockdownextension #,Jharkhand
752113,29/05/2020,Will buy 42 metric tons of food grains from farmers in Lockdown - Central Government,Jharkhand
752114,29/05/2020,Looks like Leoji has exhausted his reasoning for lifting lockdown  hence resorting to anything.... literally anything! Why would a sane person use sanitizer so much.... Come on Leoji  try some other reason...Shabash  u can do it!,Jharkhand
752115,29/05/2020,@DC_Ramgarh Respected sir please provide us the counting details of covid 19 patients with their locality like others districts are providing. So that we people of Ramgarh should be aware of the location of the newly found corona patients.,Jharkhand
752116,29/05/2020,Renowned Astrologer #BejanDaruwalla (Age 88) died in #Ahmedabad due to #Covid19. He was on ventilator support from last few days. #RIPLegend #RIP @MODIfiedVikas @narendramodi @republic @ARanganathan72 @myogiadityanath @TajinderBagga @dr_satyapal @ReclaimTemples @LostTemple7,Jharkhand
752117,29/05/2020,China feels everything belongs to China except Covid-19  which actually belongs to China. #ChinaVirus,Jharkhand
757580,30/05/2020,America terminated it's relations with 'WHO' over Corona virus handling.,Jharkhand
757581,30/05/2020,We learnt a lot of things during lock down. We learnt mankind has every possibility of positivity among all negativity aroind and those who could explore it have changed their life completely. Some people will never learn because they do not want to accept this feel.,Jharkhand
757582,30/05/2020,Wah! Leoji  how do u measure small actor or big actor? Who gave u that authority? Before telling others to do anything  have you done anything for others during this lockdown  except putting I  Me &amp; Myself on FB &amp; Twitter!,Jharkhand
763213,31/05/2020,Corona virus be like. Doin' nothin' just chillin' and killin',Jharkhand
763214,31/05/2020,Today's Covid Bulletin ,Jharkhand
763215,31/05/2020,@DC_Ramgarh Sir today from which area in Ramgarh covid patient is found. â at Ramgarh,Jharkhand
763216,31/05/2020,LOCKDOWN 5 will like -- || jldi Jldi uppar uppar se karlo sirf ||,Jharkhand
763217,31/05/2020,@goairlinesindia  I have made more than 10 calls to you but none got connected and never got a call back. I booked 3 tickets which were of 4th may that got cancelled due to lockdown but now I have no clue about rescheduling and refunds. Hope you help me o,Jharkhand
763218,31/05/2020,"shortest still longest horror story ""Lockdown""   ""Quarantine""",Jharkhand
768912,01/06/2020,eLearning Statistics: Knowledge Is Now Online. #examscancelled #Covid_19 #Exams2020 #elearning #edutech #Online #onlinelearning #AI #100DaysOfCode #EduProf #Marketing #Digital #DigitalTransformation #Analytics #javascript #Python #uxdesign https://cxoherald.com/top-ten-elearning-statistics/ via @cxoherald,Jharkhand
768913,01/06/2020,@MoHFW_INDIA The way of spreading of the disease Covid- 19 forces me to think that a person suffering from this disease needs a controlled electrical therapy rather than a clinical approach of using some chemical compound . Scientists / Doctors are reques,Jharkhand
768914,01/06/2020,Dear sir My C.C. a/c under msme of rs 500000 is in SBI Bank which is N.P.A. from dec 2019 due to some reasons and this time my business is in very critical situations can i get any relief under covid 19 loan under msme. @DFSforMSMEs,Jharkhand
768915,01/06/2020,@DFSforMSMEs Dear sir My C.C. a/c under msme of rs 500000 is in SBI Bank which is N.P.A. from dec 2019 due to some reasons and this time my business is in very critical situations can i get any relief under covid 19 loan under msme.,Jharkhand
768916,01/06/2020,Dear @HemantSorenJMM chacha   why aren't you allowing e-commerce operation in the state? You are in defensive mode  be in attacking mode. This Covid is going nowhere anytime soon. Take bold steps.,Jharkhand
768917,01/06/2020,"Bollywood Singer ""Wajid Khan"" Has Passed Away at the age of 42 He was Suffering From ""Covid-19"" RiP Sir ",Jharkhand
768918,01/06/2020,Students of Apex Public School  Marang Marcha learning through online classes during the lockdown. Videos shared by parents. Visit: http://apexmm.org/page/apex-online-learning.php @DC_Ramgarh @cbseindia29 @Jagarnathji_mla,Jharkhand
768919,01/06/2020,Impect of unplanned lockdown of goverment.. ,Jharkhand
768920,01/06/2020,what about us as graduate unemployment even our shop is closed along with lockdown till now. Even not getting accurate ration 3 out of 6(3/6 person)  how we can lead our family to just survive in this pandemic situation. I'm helpless  hopeless etc. #fightagainstcorona #Help,Jharkhand
768921,01/06/2020,what about us as graduate unemployment even our shop is closed along with lockdown till now. Even not getting accurate ration 3 out of 6(3/6 person)  how we can lead our family to just survive in this pandemic situation. I'm helpless  hopeless etc... #fightagainstcorona.help,Jharkhand
768922,01/06/2020,Chronology of #COVID19 in India  500 cases- Curfew 5000 cases- Lockdown 10000 cases- Clapping 40000 cases- Light show 70000 cases- Flower from sky 100000 cases- Railway started 140000 cases- Bus started 160000 cases- Flight started 190000 cases- Race to beat US numbers started ,Jharkhand
768923,01/06/2020,eLearning Statistics: Knowledge Is Now Online. #examscancelled #Covid_19 #Exams2020 #elearning #edutech #Online #onlinelearning #AI #100DaysOfCode #EduProf #Marketing #Digital #DigitalTransformation #Analytics #javascript #Python #uxdesign https://cxoherald.com/top-ten-elearning-statistics/ via @cxoherald,Jharkhand
768924,01/06/2020,@MoHFW_INDIA The way of spreading of the disease Covid- 19 forces me to think that a person suffering from this disease needs a controlled electrical therapy rather than a clinical approach of using some chemical compound . Scientists / Doctors are reques,Jharkhand
768925,01/06/2020,Dear sir My C.C. a/c under msme of rs 500000 is in SBI Bank which is N.P.A. from dec 2019 due to some reasons and this time my business is in very critical situations can i get any relief under covid 19 loan under msme. @DFSforMSMEs,Jharkhand
768926,01/06/2020,@DFSforMSMEs Dear sir My C.C. a/c under msme of rs 500000 is in SBI Bank which is N.P.A. from dec 2019 due to some reasons and this time my business is in very critical situations can i get any relief under covid 19 loan under msme.,Jharkhand
768927,01/06/2020,"Bollywood Singer ""Wajid Khan"" Has Passed Away at the age of 42 He was Suffering From ""Covid-19"" RiP Sir ",Jharkhand
768928,01/06/2020,Our Country is facing the worst time during this Pandemic. Back to back we are loosing great Artists in the period of COVID19. Shocked and deeply saddened to hear the news of passing in his younger age. Bollywood will miss you a lot and your music..! Rest in peace #WajidKhan,Jharkhand
768929,01/06/2020,Chronology of #COVID19 in India  500 cases- Curfew 5000 cases- Lockdown 10000 cases- Clapping 40000 cases- Light show 70000 cases- Flower from sky 100000 cases- Railway started 140000 cases- Bus started 160000 cases- Flight started 190000 cases- Race to beat US numbers started ,Jharkhand
774206,02/06/2020,WANT TO EARN DURING YOUR LOCKDOWN ??? WANT ANY SOURCE OF PASSIVE INCOME ??? Here's the solution  Sign up at http://www.asort.com using REFFERAL 215367. @asortworld @asort.preneurs @asort.women @myself_sumank @myself_ukm #lockdownearning #coronapademic #coronavirus #community,Jharkhand
774207,02/06/2020,Latest coronavirus updates ,Jharkhand
774208,02/06/2020,@DC_Ramgarh please provide covid data of your district regularly per day,Jharkhand
774209,02/06/2020,Are you missing those fearless days? Cause I Do! #Covid_19 #StayHomeStaySafe,Jharkhand
774210,02/06/2020,Dear sir My C.C. a/c under msme of rs 500000 is in SBI Bank which is N.P.A. from dec 2019 due to some reasons and this time my business is in very critical situations can i get any relief under covid 19 loan under msme. @DFSforMSMEs @FinMinIndia,Jharkhand
774211,02/06/2020,2/2 If there is any such oreder then customer's are asking what's the relation of passbook update and COVID-19.,Jharkhand
774212,02/06/2020,Lockdown me kuchh jayda hi nutrition le lie kya.. ,Jharkhand
774213,02/06/2020,Lockdown is a fashion #COVID19,Jharkhand
774214,02/06/2020,The bridge of sighs A place I've been dreaming of to visit. Venice one of the most beautiful and favourite cities in Europe.Ab kya he n ki is covid19ne to sab kuch lockdown kr diya heto ab ja nhi sktey to apniâ¦ https://www.instagram.com/p/CA7AVafjfe-/?igshid=xeea8skcc31t,Jharkhand
774215,02/06/2020,WANT TO EARN DURING YOUR LOCKDOWN ??? WANT ANY SOURCE OF PASSIVE INCOME ??? Here's the solution  Sign up at http://www.asort.com using REFFERAL 215367. @asortworld @asort.preneurs @asort.women @myself_sumank @myself_ukm #lockdownearning #coronapademic #coronavirus #community,Jharkhand
774216,02/06/2020,When people ask lockdown ke baad kya plan hai. Me -,Jharkhand
774217,02/06/2020,Lockdown:- 5.0 ,Jharkhand
774218,02/06/2020,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : https://apps.apple.com/in/app/aarogyasetu/id1505825357 Plz_Download_And_Use,Jharkhand
774219,02/06/2020,Are you missing those fearless days? Cause I Do! #Covid_19 #StayHomeStaySafe,Jharkhand
774220,02/06/2020,Dear sir My C.C. a/c under msme of rs 500000 is in SBI Bank which is N.P.A. from dec 2019 due to some reasons and this time my business is in very critical situations can i get any relief under covid 19 loan under msme. @DFSforMSMEs @FinMinIndia,Jharkhand
774221,02/06/2020,Lockdown is a fashion #COVID19 ,Jharkhand
774222,02/06/2020,Hilarious! #COVID19 #COVID19Pakistan #COVID19India,Jharkhand
774223,02/06/2020,2/2 If there is any such oreder then customer's are asking what's the relation of passbook update and COVID-19.,Jharkhand
779106,03/06/2020,Dear Honourable PM  Once our country comes out of this present crisis of corona virus and life gets back to normal  the first thing we urge you to do is to bring Population Control Bill in the country. Consult it with the experts   plan it well  make all the necessary... 1/2,Jharkhand
779107,03/06/2020,Coronavirus will be crushed in the crowd #USARIOTS,Jharkhand
