Unnamed: 0,Tweet Posted Time (UTC),Tweet Content,Tweet Location
773265,01-06-2020,@narendramodi @PMOIndia sir  we have the biggest spike in a single day in the last 24 hour having a number of 8 392 #COVID19 Positive cases And the government allowing people to move in cities  this is not a right way please make wise decisions to overcom,Madhya Pradesh
773266,01-06-2020,Everyday we are hearing new cases #COVID19 still Mamaji @ChouhanShivraj gave green signal for #rgpvexams . Thousands of tweets are being made against that step. Government should be ready for the righteous action from the students in next election. #rgpv_spreading_corona_virus,Madhya Pradesh
773267,01-06-2020,Please read some interesting facts about Spanish Flu Pandemic that shook the world back in 1918 https://meriabhivyakti20.blogspot.com/2020/05/jaaniye-kuch-facts-spanish-flu-ke-baare.html #spanishflu #influenza #coronavirus #COVID19 #CoronaVirusUpdates #india #world #Stayhomestaysafe,Madhya Pradesh
773268,01-06-2020,Look at this video a senior principal doctor of a public hospital in kanpur. India suggests Muslim's should be injected with covid19 poison. ,Madhya Pradesh
773269,01-06-2020,2-June: #SDGtalks co-hosted by @cns_health &amp; @IIM_I w Theresa Mathawaphan  Chief Strategy Officer at @NIAThailand. 'How #Thailand fights in #Crisis to support #innovation &amp; #social #Sustainability' @bobbyramakant @shobha1shukla #ThailandNews #Covid_19 #StaySafeStayHealthy,Madhya Pradesh
773270,01-06-2020,Today I will be answering questions on the #Global #Education post #COVID19 at 3 pm. Join in for the live session. @drpunitofficial,Madhya Pradesh
773271,01-06-2020,What if you get promoted and the covid 19 never ended... Well in that case you may also demand a general degree few years later Padhle bhai exam toh hokar rahegi ,Madhya Pradesh
773272,01-06-2020,Indore on it's track again . . #indore #indoremasala #india #coronavirus #covid19 @Indore  India https://www.instagram.com/p/CA4VW_6AR97/?igshid=x2cd64hrconz,Madhya Pradesh
773273,01-06-2020,INDORE on its track again... Things We Must Follow From Now Wear Mask Use Sanitizer Keep Social Distancing . . #indore #india #lockdown #unlocked #corona #covid19 #coronavirus #hospital #doctor #police #chai #foodâ¦ https://www.instagram.com/p/CA4U4yKgJs0/?igshid=drjah03aojp2,Madhya Pradesh
773274,01-06-2020,Respected sir  I m a daughter of a father who work in a private automobile company in Khandwa.The company reopen by owner from today itself without taking any permission I guess  so sir humble request do check if permission granted to open by DM _khandwa due to COVID-19,Madhya Pradesh
773275,01-06-2020,Prime Minister @narendramodi's seven-point plan to combat COVID-19. #1YearOfModi2,Madhya Pradesh
773276,01-06-2020,BJP rule ain't a coronavirus for India. Because COVID-19 gives a recovery rate of 47.76%. Under BJP rule  it's beyond repair. #justsaying,Madhya Pradesh
773277,01-06-2020,Madhya Pradesh COVID-19: Total cases: 8089 Active cases: 2897 Indore COVID-19: Total cases: 3486 And Shivu Mamaji @ChouhanShivraj ko exams conduct karwaani hai under such circumstances #GeneralPromotionToMPStudents,Madhya Pradesh
773278,01-06-2020,Prevention against Covid-19 ,Madhya Pradesh
773279,01-06-2020,Baba Ramdev's Patanjali says it has launched clinical trials to treat COVID-19(http://Moneycontrol.com  28.5.20). Shd we hope  the drug will be in use within a month? Of course long term study shd be continued to rule out the side effects/AE. @BabaRam_Dev ji @ICMRDELHI @fpjindia,Madhya Pradesh
773280,01-06-2020,The London-based global hydropower trade body has just published the 2020 Hydropower Status Report and Covid-19 Policy Paper ,Madhya Pradesh
773281,01-06-2020,Uk:Proposes a plan to make a group D10 (group of 10 democratic nations) Trump:Wants to expand G7 and include India  Russia south Korea  Australia. World is sending us opportunities. Are we ready to take these. #SundayMotivation #Covid_19 @DrSJaishankar @MEAIndia @narendramodi,Madhya Pradesh
773282,01-06-2020,Insurers face uncertainty in setting 2021 premiums Insurers need to project the future cost of delayed elective procedures and total expenses of COVID-19 care. ,Madhya Pradesh
777985,02-06-2020,Thank you so much @TheLallantop for covering the issues of the students specially related to #rgpv .This university is coming up with the worst decisions which can takes the students life. #rgpv_spreading_corona_virus #GeneralPromotionToMPStudents,Madhya Pradesh
777986,02-06-2020,Corona virus be like .....Yummmmyyyyy.,Madhya Pradesh
777987,02-06-2020,Dude I respect your views but dont you guys know about corona virus. America lost more than 1 lack life and you guys still dont understand. Protest but maintain social distance.,Madhya Pradesh
777988,02-06-2020,#coronavirus #IndoreUpdate June2 #Covid_19 decreased 27 tested positive out of 1057 reports received on Tuesday (2.63 pc)  987 negative. 3 more deaths reported Total+ive 3597  death: 141 1830 more samples collected on Tues #coronaupdatesindia @fpjindia,Madhya Pradesh
777989,02-06-2020,#GeneralPromotionToMPStudents #Promote_Students_Save_Life #rgpv_spreading_coronavirus #VoiceOfMPstudents rap song for general promotion @vanshirathod,Madhya Pradesh
777990,02-06-2020,Sir @ChouhanShivraj the nearest examination centre for 8th sem exam is approx 100km and it is a hotspot region (Neemuch). In that case there is a lot of chances of spread corona virus.#RGPV and CM @ChouhanShivraj should think about students health. #rgpv_spreading_corona_virus,Madhya Pradesh
777991,02-06-2020,COVID-19 in India #coronavirus ,Madhya Pradesh
777992,02-06-2020,#CoronaVirus will be very happy. . . ,Madhya Pradesh
777993,02-06-2020,@drharshvardhan @PMOIndia @ABPNews lack of screening at airports is main cause of Corona virus in India. Those who never went abroad  why suffer this? Private hospitals are charging 5-10 lac rupees from corona positives. Treatment cost should be bear by g,Madhya Pradesh
777994,02-06-2020,A Memorandum to governor. @ChouhanShivraj @OfficeofSSC @dmnarsinghpur @HRDMinistry @ugc_india @DBhaskarHindi @PatrikaNews @MPTakOfficial @aajtak @ABPNews @ZeeNews #rgpv_spreading_coronavirus #GeneralPromotionToMPStudents #rgpv,Madhya Pradesh
777995,02-06-2020,#MP_Govt_Killing_Students Please @narendramodi @PMOIndia @DrRPNishank @HRDMinistry @rashtrapatibhvn @RSSorg interfare in this issue &amp;Give #GeneralPromotionToMPStudents @ChouhanShivraj @OfficeofSSC @Lal_Ji_Tandon #rgpv #rgpv_spreading_coronavirus #India #PromoteStudentsSaveFuture,Madhya Pradesh
777996,02-06-2020,After days of practice  this is my gol roti. What nothing could  #coronavirus can. #food,Madhya Pradesh
777997,02-06-2020,Retweet with comment #Mp_Govt_Killing_Students #rgpv_spreading_corona_virus #GeneralPromotionToMPStudents #Promote_Students_Save_Life,Madhya Pradesh
777998,02-06-2020,For more latest news subscribe our youtube channel https://www.youtube.com/channel/UCh3ONvwCmztNMIN78ilu_nA and press bell icon #covid19 #lockdown #lockdownindia #coronaupdate #coronavirus #indiafightagainstcorona #fightcirona #homequrantine #stayhome #coronaupdateinindia #lockdownnews #Lockdown3 #mpnews #india,Madhya Pradesh
777999,02-06-2020,For more latest news subscribe our youtube channel https://www.youtube.com/channel/UCh3ONvwCmztNMIN78ilu_nA and press bell icon #covid19 #lockdown #lockdownindia #coronaupdate #coronavirus #indiafightagainstcorona #fightcirona #homequrantine #stayhome #coronaupdateinindia #lockdownnews #Lockdown3 #mpnews #india,Madhya Pradesh
778000,02-06-2020,For more latest news subscribe our youtube channel https://www.youtube.com/channel/UCh3ONvwCmztNMIN78ilu_nA and press bell icon #covid19 #lockdown #lockdownindia #coronaupdate #coronavirus #indiafightagainstcorona #fightcirona #homequrantine #stayhome #coronaupdateinindia #lockdownnews #Lockdown3 #mpnews #india,Madhya Pradesh
778001,02-06-2020,#rgpv_spreading_corona_virus Shame on you rgpv,Madhya Pradesh
778002,02-06-2020,Coronavirus may be invisible but our corona warriors are invincible: PM Modi https://timesofindia.indiatimes.com/india/coronavirus-may-be-invisible-but-our-corona-warriors-are-invincible-pm/articleshow/76130792.cms,Madhya Pradesh
778003,02-06-2020,Safety Precautions During Coronavirus â Book Reliable &amp; Safe Taxi with Us. : JOURNEY MAKERS You'll Love Where We Take You : Book now &amp; make safe and healthy travel. @_journey_makers_ : For Bookings  Call Now : +91 96029-69988  +91 91743-79999  01483-224612 : #JOURNEYMAKERS,Madhya Pradesh
778004,02-06-2020,#MP_Govt_Killing_Students Please @narendramodi @PMOIndia @DrRPNishank @HRDMinistry @rashtrapatibhvn @VPSecretariat @JPNadda @AmitShah interfare in this issue &amp; Give #GeneralPromotionToMPStudents @ChouhanShivraj @OfficeofSSC @Lal_Ji_Tandon #rgpv #rgpv_spreading_coronavirus #india,Madhya Pradesh
778005,02-06-2020,@kreditbee Due to corona virus And lockdwan sitiuion My income is hold..so please give me provide more some times as per rbi guidline. Help me sir .request to u please give me time.. And help me in emegency condition. Loan id- KB200318VXQGZ,Madhya Pradesh
778006,02-06-2020,Same goes with all states. Can't you see how many states are just a step away from becoming another Maharashtra in terms of cases? Putting lives at stake for an exam? @ChouhanShivraj #GeneralPromotionToMPStudent #rgpv_spreading_coronavirus ,Madhya Pradesh
778007,02-06-2020,prevention is better than cure And if you want to protect all your students from corona virus  then cancel all the examinations immediately. @ChouhanShivraj @OfficeofSSC #GeneralPromotionToMPStudent #rgpv_spreading_corona_virus #rgpv_spreading_coronavirus,Madhya Pradesh
778008,02-06-2020,Riots across the whole country  law and order promoting racism economy crashing president hiding in a bunker and unable to control the spread of coronavirus then they say we will cancel Indian visas. with your visa. Tweet credit - @swatic12 #MartialLaw #Anomymous #Anomymous,Madhya Pradesh
778009,02-06-2020,"Listen to ""safety with covid-19 of coronavirus disease"" by Digital B. ",Madhya Pradesh
778010,02-06-2020, Download Aarogya Setu app for the saftey of you and your family. :::::::::::::::::::::: Follow us for for future updates. @ElegantHoliday :::::::::::::::::::::: . . . . #corona #covid #coronavirusâ¦ https://www.instagram.com/p/CA7WMomnyR3/?igshid=in9jh4pts0y7,Madhya Pradesh
778011,02-06-2020,Akash ji have seen your great contribution for towards your people in this corona virus how you helped by your kind services. I hope you to meet you to help your team. Vikram 9907712399,Madhya Pradesh
778012,02-06-2020,Haa china is a heaven  wana kill all living being and send them in heaven. #ChineseVirus You know #coronavirus is not virus #China is virus.,Madhya Pradesh
778013,02-06-2020,#ShameOnRgpv #ShameOnMpGovt Putting all students Life on the line just to maintain your educational business. No responsibility have taken by #MpGovt or #Rgpv #paisokabhuka @RGPVBhopal @ChouhanShivraj @DrRPNishank @Lal_Ji_Tandon #rgpv_spreading_coronavirus ,Madhya Pradesh
778014,02-06-2020,Lets maintain social distancing to prevent the spread of corona virus! To get corona alerts  download the app @CitizenCOP now! Android: https://bit.ly/2RE9DXm iOS: https://apple.co/2REnQDw #citizencop #safetyapp #coronavirusalert #socialdistancing #onenationoneapp #safenation,Madhya Pradesh
778015,02-06-2020,#nospittingmovement #Coronavirus has surely changed the world around us  including the way we #travel. As slowly and gradually #air travel services are resuming  here are a few tips to help you plan your future #travel. #IRCTCAir #IndiaFightsCorona â IRCTC (IRCTCofficial) â¦,Madhya Pradesh
778016,02-06-2020,#GeneralPromotionToMPStudents #rgpv_spreading_coronavirus @ChouhanShivraj @PMOIndia @HRDMinistry mamaji choice is yours,Madhya Pradesh
778017,02-06-2020,Mohena Kumari Singh on testing coronavirus-positive: Can't sleep. Initial days have been difficult ,Madhya Pradesh
778018,02-06-2020,Avatar 2: James Cameron restart production in New Zealand after halt due to coronavirus outbreak ,Madhya Pradesh
778019,02-06-2020,Coronavirus tally in India nears 2 lakh-mark with 8 171 new cases  ranks 7th in world after Italy ,Madhya Pradesh
778020,02-06-2020,@ChouhanShivraj There is only 498 case in the Chhattisgarh with 1 death and how many cases we are dealing with 8000+ with more than 250 deaths? Why Madhya Pradesh is not giving general promotion? Reason is something else #GeneralPromotionToMPStudents #rgp,Madhya Pradesh
778021,02-06-2020,Boycott Chinese products. Follow @udit_gour1 . . #games #gaming #memeart #meme #sarcasmmemes sarcasmmemes #munnabhai #adparody#coronavirus #boycottchinaproducts #yesteam #madovermarketing #aksharpathakâ¦ https://www.instagram.com/p/CA7EMHrHuVc/?igshid=11eofh8w3499j,Madhya Pradesh
778022,02-06-2020,Wajid Khan laid to rest in private funeral after he succumbed to coronavirus at 42 http://www.ecoti.in/wNwt7Y via @ETPanache,Madhya Pradesh
778023,02-06-2020,So apparently they are letting stores be looted army and troops be deployed public porperty be damaged and helping the spread of coronavirus just because they can't stand any voices raise against a 1st degree murder by their officers. #AmericaOrTrump,Madhya Pradesh
